date,action,symbol,vintage_formed,weight
2023-10-31,BUY,ARD,2023-10-31,0.01
2023-10-31,BUY,CTM,2023-10-31,0.011666666666666667
2023-10-31,BUY,IMO,2023-10-31,0.01
2023-10-31,BUY,JET,2023-10-31,0.011666666666666667
2023-10-31,BUY,MOX,2023-10-31,0.011666666666666667
2023-10-31,BUY,RDS,2023-10-31,0.01
2023-10-31,BUY,REB,2023-10-31,0.011666666666666667
2023-10-31,BUY,RIS,2023-10-31,0.011666666666666667
2023-10-31,BUY,S2M,2023-10-31,0.011666666666666667
2023-10-31,BUY,SID,2023-10-31,0.011666666666666667
2023-10-31,BUY,SMI,2023-10-31,0.011666666666666667
2023-10-31,BUY,SRM,2023-10-31,0.011666666666666667
2023-11-30,SELL,ADH,2023-05-31,0.01
2023-11-30,SELL,ADI,2023-05-31,0.01
2023-11-30,SELL,AKT,2023-05-31,0.011666666666666667
2023-11-30,SELL,ARD,2023-05-31,0.01
2023-11-30,SELL,CTM,2023-05-31,0.011666666666666667
2023-11-30,SELL,IMO,2023-05-31,0.01
2023-11-30,SELL,JET,2023-05-31,0.011666666666666667
2023-11-30,SELL,MOX,2023-05-31,0.011666666666666667
2023-11-30,SELL,RDS,2023-05-31,0.01
2023-11-30,SELL,REB,2023-05-31,0.011666666666666667
2023-11-30,SELL,RIS,2023-05-31,0.011666666666666667
2023-11-30,SELL,S2M,2023-05-31,0.011666666666666667
2023-11-30,SELL,SID,2023-05-31,0.011666666666666667
2023-11-30,SELL,SMI,2023-05-31,0.011666666666666667
2023-11-30,SELL,SRM,2023-05-31,0.011666666666666667
2023-11-30,BUY,ADH,2023-11-30,0.01
2023-11-30,BUY,ADI,2023-11-30,0.01
2023-11-30,BUY,AKT,2023-11-30,0.011666666666666667
2023-11-30,BUY,ARD,2023-11-30,0.01
2023-11-30,BUY,CTM,2023-11-30,0.011666666666666667
2023-11-30,BUY,IMO,2023-11-30,0.01
2023-11-30,BUY,JET,2023-11-30,0.011666666666666667
2023-11-30,BUY,MOX,2023-11-30,0.011666666666666667
2023-11-30,BUY,RDS,2023-11-30,0.01
2023-11-30,BUY,REB,2023-11-30,0.011666666666666667
2023-11-30,BUY,RIS,2023-11-30,0.011666666666666667
2023-11-30,BUY,S2M,2023-11-30,0.011666666666666667
2023-11-30,BUY,SID,2023-11-30,0.011666666666666667
2023-11-30,BUY,SMI,2023-11-30,0.011666666666666667
2023-11-30,BUY,SRM,2023-11-30,0.011666666666666667
2023-12-31,SELL,ADH,2023-06-30,0.01
2023-12-31,SELL,ADI,2023-06-30,0.01
2023-12-31,SELL,AKT,2023-06-30,0.011666666666666667
2023-12-31,SELL,ARD,2023-06-30,0.01
2023-12-31,SELL,CTM,2023-06-30,0.011666666666666667
2023-12-31,SELL,IMO,2023-06-30,0.01
2023-12-31,SELL,JET,2023-06-30,0.011666666666666667
2023-12-31,SELL,MOX,2023-06-30,0.011666666666666667
2023-12-31,SELL,RDS,2023-06-30,0.01
2023-12-31,SELL,REB,2023-06-30,0.011666666666666667
2023-12-31,SELL,RIS,2023-06-30,0.011666666666666667
2023-12-31,SELL,S2M,2023-06-30,0.011666666666666667
2023-12-31,SELL,SID,2023-06-30,0.011666666666666667
2023-12-31,SELL,SMI,2023-06-30,0.011666666666666667
2023-12-31,SELL,SRM,2023-06-30,0.011666666666666667
2023-12-31,BUY,ADH,2023-12-31,0.01
2023-12-31,BUY,ADI,2023-12-31,0.01
2023-12-31,BUY,AKT,2023-12-31,0.011666666666666667
2023-12-31,BUY,ARD,2023-12-31,0.01
2023-12-31,BUY,CTM,2023-12-31,0.011666666666666667
2023-12-31,BUY,IMO,2023-12-31,0.01
2023-12-31,BUY,JET,2023-12-31,0.011666666666666667
2023-12-31,BUY,MOX,2023-12-31,0.011666666666666667
2023-12-31,BUY,RDS,2023-12-31,0.01
2023-12-31,BUY,REB,2023-12-31,0.011666666666666667
2023-12-31,BUY,RIS,2023-12-31,0.011666666666666667
2023-12-31,BUY,S2M,2023-12-31,0.011666666666666667
2023-12-31,BUY,SID,2023-12-31,0.011666666666666667
2023-12-31,BUY,SMI,2023-12-31,0.011666666666666667
2023-12-31,BUY,SRM,2023-12-31,0.011666666666666667
2024-01-31,SELL,ADH,2023-07-31,0.01
2024-01-31,SELL,ADI,2023-07-31,0.01
2024-01-31,SELL,AKT,2023-07-31,0.011666666666666667
2024-01-31,SELL,ARD,2023-07-31,0.01
2024-01-31,SELL,CTM,2023-07-31,0.011666666666666667
2024-01-31,SELL,IMO,2023-07-31,0.01
2024-01-31,SELL,JET,2023-07-31,0.011666666666666667
2024-01-31,SELL,MOX,2023-07-31,0.011666666666666667
2024-01-31,SELL,RDS,2023-07-31,0.01
2024-01-31,SELL,REB,2023-07-31,0.011666666666666667
2024-01-31,SELL,RIS,2023-07-31,0.011666666666666667
2024-01-31,SELL,S2M,2023-07-31,0.011666666666666667
2024-01-31,SELL,SID,2023-07-31,0.011666666666666667
2024-01-31,SELL,SMI,2023-07-31,0.011666666666666667
2024-01-31,SELL,SRM,2023-07-31,0.011666666666666667
2024-01-31,BUY,ADH,2024-01-31,0.01
2024-01-31,BUY,ADI,2024-01-31,0.01
2024-01-31,BUY,AKT,2024-01-31,0.011666666666666667
2024-01-31,BUY,ARD,2024-01-31,0.01
2024-01-31,BUY,CTM,2024-01-31,0.011666666666666667
2024-01-31,BUY,IMO,2024-01-31,0.01
2024-01-31,BUY,JET,2024-01-31,0.011666666666666667
2024-01-31,BUY,MOX,2024-01-31,0.011666666666666667
2024-01-31,BUY,RDS,2024-01-31,0.01
2024-01-31,BUY,REB,2024-01-31,0.011666666666666667
2024-01-31,BUY,RIS,2024-01-31,0.011666666666666667
2024-01-31,BUY,S2M,2024-01-31,0.011666666666666667
2024-01-31,BUY,SID,2024-01-31,0.011666666666666667
2024-01-31,BUY,SMI,2024-01-31,0.011666666666666667
2024-01-31,BUY,SRM,2024-01-31,0.011666666666666667
2024-02-29,EARLY_EXIT,CTM,2023-09-30,0.011666666666666667
2024-02-29,EARLY_EXIT,MOX,2023-09-30,0.011666666666666667
2024-02-29,EARLY_EXIT,REB,2023-09-30,0.011666666666666667
2024-02-29,EARLY_EXIT,S2M,2023-09-30,0.011666666666666667
2024-02-29,EARLY_EXIT,SRM,2023-09-30,0.011666666666666667
2024-02-29,EARLY_EXIT,CTM,2023-10-31,0.011666666666666667
2024-02-29,EARLY_EXIT,MOX,2023-10-31,0.011666666666666667
2024-02-29,EARLY_EXIT,REB,2023-10-31,0.011666666666666667
2024-02-29,EARLY_EXIT,S2M,2023-10-31,0.011666666666666667
2024-02-29,EARLY_EXIT,SRM,2023-10-31,0.011666666666666667
2024-02-29,EARLY_EXIT,CTM,2023-11-30,0.011666666666666667
2024-02-29,EARLY_EXIT,MOX,2023-11-30,0.011666666666666667
2024-02-29,EARLY_EXIT,REB,2023-11-30,0.011666666666666667
2024-02-29,EARLY_EXIT,S2M,2023-11-30,0.011666666666666667
2024-02-29,EARLY_EXIT,SRM,2023-11-30,0.011666666666666667
2024-02-29,EARLY_EXIT,CTM,2023-12-31,0.011666666666666667
2024-02-29,EARLY_EXIT,MOX,2023-12-31,0.011666666666666667
2024-02-29,EARLY_EXIT,REB,2023-12-31,0.011666666666666667
2024-02-29,EARLY_EXIT,S2M,2023-12-31,0.011666666666666667
2024-02-29,EARLY_EXIT,SRM,2023-12-31,0.011666666666666667
2024-02-29,EARLY_EXIT,CTM,2024-01-31,0.011666666666666667
2024-02-29,EARLY_EXIT,MOX,2024-01-31,0.011666666666666667
2024-02-29,EARLY_EXIT,REB,2024-01-31,0.011666666666666667
2024-02-29,EARLY_EXIT,S2M,2024-01-31,0.011666666666666667
2024-02-29,EARLY_EXIT,SRM,2024-01-31,0.011666666666666667
2024-02-29,SELL,ADH,2023-08-31,0.01
2024-02-29,SELL,ADI,2023-08-31,0.01
2024-02-29,SELL,AKT,2023-08-31,0.011666666666666667
2024-02-29,SELL,ARD,2023-08-31,0.01
2024-02-29,SELL,CTM,2023-08-31,0.011666666666666667
2024-02-29,SELL,IMO,2023-08-31,0.01
2024-02-29,SELL,JET,2023-08-31,0.011666666666666667
2024-02-29,SELL,MOX,2023-08-31,0.011666666666666667
2024-02-29,SELL,RDS,2023-08-31,0.01
2024-02-29,SELL,REB,2023-08-31,0.011666666666666667
2024-02-29,SELL,RIS,2023-08-31,0.011666666666666667
2024-02-29,SELL,S2M,2023-08-31,0.011666666666666667
2024-02-29,SELL,SID,2023-08-31,0.011666666666666667
2024-02-29,SELL,SMI,2023-08-31,0.011666666666666667
2024-02-29,SELL,SRM,2023-08-31,0.011666666666666667
2024-02-29,GATE_BLOCK,CTM,2024-02-29,0.011666666666666667
2024-02-29,GATE_BLOCK,MOX,2024-02-29,0.011666666666666667
2024-02-29,GATE_BLOCK,REB,2024-02-29,0.011666666666666667
2024-02-29,GATE_BLOCK,S2M,2024-02-29,0.011666666666666667
2024-02-29,GATE_BLOCK,SRM,2024-02-29,0.011666666666666667
2024-02-29,BUY,ADH,2024-02-29,0.01
2024-02-29,BUY,ADI,2024-02-29,0.01
2024-02-29,BUY,AKT,2024-02-29,0.011666666666666667
2024-02-29,BUY,ARD,2024-02-29,0.01
2024-02-29,BUY,IMO,2024-02-29,0.01
2024-02-29,BUY,JET,2024-02-29,0.011666666666666667
2024-02-29,BUY,RDS,2024-02-29,0.01
2024-02-29,BUY,RIS,2024-02-29,0.011666666666666667
2024-02-29,BUY,SID,2024-02-29,0.011666666666666667
2024-02-29,BUY,SMI,2024-02-29,0.011666666666666667
2024-03-31,EARLY_EXIT,IMO,2023-10-31,0.01
2024-03-31,EARLY_EXIT,IMO,2023-11-30,0.01
2024-03-31,EARLY_EXIT,IMO,2023-12-31,0.01
2024-03-31,EARLY_EXIT,IMO,2024-01-31,0.01
2024-03-31,EARLY_EXIT,IMO,2024-02-29,0.01
2024-03-31,SELL,ADH,2023-09-30,0.01
2024-03-31,SELL,ADI,2023-09-30,0.01
2024-03-31,SELL,AKT,2023-09-30,0.011666666666666667
2024-03-31,SELL,ARD,2023-09-30,0.01
2024-03-31,SELL,IMO,2023-09-30,0.01
2024-03-31,SELL,JET,2023-09-30,0.011666666666666667
2024-03-31,SELL,RDS,2023-09-30,0.01
2024-03-31,SELL,RIS,2023-09-30,0.011666666666666667
2024-03-31,SELL,SID,2023-09-30,0.011666666666666667
2024-03-31,SELL,SMI,2023-09-30,0.011666666666666667
2024-03-31,GATE_BLOCK,ATH,2024-03-31,0.011111111111111112
2024-03-31,GATE_BLOCK,MNG,2024-03-31,0.011111111111111112
2024-03-31,GATE_BLOCK,MOX,2024-03-31,0.011111111111111112
2024-03-31,GATE_BLOCK,S2M,2024-03-31,0.011111111111111112
2024-03-31,BUY,ADH,2024-03-31,0.011111111111111112
2024-03-31,BUY,ADI,2024-03-31,0.011111111111111112
2024-03-31,BUY,ALM,2024-03-31,0.011111111111111112
2024-03-31,BUY,ARD,2024-03-31,0.011111111111111112
2024-03-31,BUY,DHO,2024-03-31,0.011111111111111112
2024-03-31,BUY,DWY,2024-03-31,0.011111111111111112
2024-03-31,BUY,DYT,2024-03-31,0.011111111111111112
2024-03-31,BUY,MUT,2024-03-31,0.011111111111111112
2024-03-31,BUY,RDS,2024-03-31,0.011111111111111112
2024-03-31,BUY,SID,2024-03-31,0.011111111111111112
2024-03-31,BUY,SMI,2024-03-31,0.011111111111111112
2024-04-30,LATE_BUY,CTM,2024-02-29,0.011666666666666667
2024-04-30,LATE_BUY,ATH,2024-03-31,0.011111111111111112
2024-04-30,LATE_BUY,MNG,2024-03-31,0.011111111111111112
2024-04-30,SELL,ADH,2023-10-31,0.01
2024-04-30,SELL,ADI,2023-10-31,0.01
2024-04-30,SELL,AKT,2023-10-31,0.011666666666666667
2024-04-30,SELL,ARD,2023-10-31,0.01
2024-04-30,SELL,JET,2023-10-31,0.011666666666666667
2024-04-30,SELL,RDS,2023-10-31,0.01
2024-04-30,SELL,RIS,2023-10-31,0.011666666666666667
2024-04-30,SELL,SID,2023-10-31,0.011666666666666667
2024-04-30,SELL,SMI,2023-10-31,0.011666666666666667
2024-04-30,GATE_BLOCK,MOX,2024-04-30,0.011111111111111112
2024-04-30,GATE_BLOCK,S2M,2024-04-30,0.011111111111111112
2024-04-30,BUY,ADH,2024-04-30,0.011111111111111112
2024-04-30,BUY,ADI,2024-04-30,0.011111111111111112
2024-04-30,BUY,ALM,2024-04-30,0.011111111111111112
2024-04-30,BUY,ARD,2024-04-30,0.011111111111111112
2024-04-30,BUY,ATH,2024-04-30,0.011111111111111112
2024-04-30,BUY,DHO,2024-04-30,0.011111111111111112
2024-04-30,BUY,DWY,2024-04-30,0.011111111111111112
2024-04-30,BUY,DYT,2024-04-30,0.011111111111111112
2024-04-30,BUY,MNG,2024-04-30,0.011111111111111112
2024-04-30,BUY,MUT,2024-04-30,0.011111111111111112
2024-04-30,BUY,RDS,2024-04-30,0.011111111111111112
2024-04-30,BUY,SID,2024-04-30,0.011111111111111112
2024-04-30,BUY,SMI,2024-04-30,0.011111111111111112
2024-05-31,SELL,ADH,2023-11-30,0.01
2024-05-31,SELL,ADI,2023-11-30,0.01
2024-05-31,SELL,AKT,2023-11-30,0.011666666666666667
2024-05-31,SELL,ARD,2023-11-30,0.01
2024-05-31,SELL,JET,2023-11-30,0.011666666666666667
2024-05-31,SELL,RDS,2023-11-30,0.01
2024-05-31,SELL,RIS,2023-11-30,0.011666666666666667
2024-05-31,SELL,SID,2023-11-30,0.011666666666666667
2024-05-31,SELL,SMI,2023-11-30,0.011666666666666667
2024-05-31,GATE_BLOCK,MOX,2024-05-31,0.011111111111111112
2024-05-31,GATE_BLOCK,S2M,2024-05-31,0.011111111111111112
2024-05-31,BUY,ADH,2024-05-31,0.011111111111111112
2024-05-31,BUY,ADI,2024-05-31,0.011111111111111112
2024-05-31,BUY,ALM,2024-05-31,0.011111111111111112
2024-05-31,BUY,ARD,2024-05-31,0.011111111111111112
2024-05-31,BUY,ATH,2024-05-31,0.011111111111111112
2024-05-31,BUY,DHO,2024-05-31,0.011111111111111112
2024-05-31,BUY,DWY,2024-05-31,0.011111111111111112
2024-05-31,BUY,DYT,2024-05-31,0.011111111111111112
2024-05-31,BUY,MNG,2024-05-31,0.011111111111111112
2024-05-31,BUY,MUT,2024-05-31,0.011111111111111112
2024-05-31,BUY,RDS,2024-05-31,0.011111111111111112
2024-05-31,BUY,SID,2024-05-31,0.011111111111111112
2024-05-31,BUY,SMI,2024-05-31,0.011111111111111112
2024-06-30,EARLY_EXIT,DWY,2024-03-31,0.011111111111111112
2024-06-30,EARLY_EXIT,DWY,2024-04-30,0.011111111111111112
2024-06-30,LATE_BUY,S2M,2024-04-30,0.011111111111111112
2024-06-30,EARLY_EXIT,DWY,2024-05-31,0.011111111111111112
2024-06-30,LATE_BUY,S2M,2024-05-31,0.011111111111111112
2024-06-30,SELL,ADH,2023-12-31,0.01
2024-06-30,SELL,ADI,2023-12-31,0.01
2024-06-30,SELL,AKT,2023-12-31,0.011666666666666667
2024-06-30,SELL,ARD,2023-12-31,0.01
2024-06-30,SELL,JET,2023-12-31,0.011666666666666667
2024-06-30,SELL,RDS,2023-12-31,0.01
2024-06-30,SELL,RIS,2023-12-31,0.011666666666666667
2024-06-30,SELL,SID,2023-12-31,0.011666666666666667
2024-06-30,SELL,SMI,2023-12-31,0.011666666666666667
2024-06-30,GATE_BLOCK,DWY,2024-06-30,0.011111111111111112
2024-06-30,GATE_BLOCK,MOX,2024-06-30,0.011111111111111112
2024-06-30,BUY,ADH,2024-06-30,0.011111111111111112
2024-06-30,BUY,ADI,2024-06-30,0.011111111111111112
2024-06-30,BUY,ALM,2024-06-30,0.011111111111111112
2024-06-30,BUY,ARD,2024-06-30,0.011111111111111112
2024-06-30,BUY,ATH,2024-06-30,0.011111111111111112
2024-06-30,BUY,DHO,2024-06-30,0.011111111111111112
2024-06-30,BUY,DYT,2024-06-30,0.011111111111111112
2024-06-30,BUY,MNG,2024-06-30,0.011111111111111112
2024-06-30,BUY,MUT,2024-06-30,0.011111111111111112
2024-06-30,BUY,RDS,2024-06-30,0.011111111111111112
2024-06-30,BUY,S2M,2024-06-30,0.011111111111111112
2024-06-30,BUY,SID,2024-06-30,0.011111111111111112
2024-06-30,BUY,SMI,2024-06-30,0.011111111111111112
2024-07-31,EARLY_EXIT,ATH,2024-03-31,0.011111111111111112
2024-07-31,EARLY_EXIT,ATH,2024-04-30,0.011111111111111112
2024-07-31,EARLY_EXIT,ATH,2024-05-31,0.011111111111111112
2024-07-31,LATE_BUY,MOX,2024-05-31,0.011111111111111112
2024-07-31,EARLY_EXIT,ATH,2024-06-30,0.011111111111111112
2024-07-31,LATE_BUY,MOX,2024-06-30,0.011111111111111112
2024-07-31,SELL,ADH,2024-01-31,0.01
2024-07-31,SELL,ADI,2024-01-31,0.01
2024-07-31,SELL,AKT,2024-01-31,0.011666666666666667
2024-07-31,SELL,ARD,2024-01-31,0.01
2024-07-31,SELL,JET,2024-01-31,0.011666666666666667
2024-07-31,SELL,RDS,2024-01-31,0.01
2024-07-31,SELL,RIS,2024-01-31,0.011666666666666667
2024-07-31,SELL,SID,2024-01-31,0.011666666666666667
2024-07-31,SELL,SMI,2024-01-31,0.011666666666666667
2024-07-31,GATE_BLOCK,ATH,2024-07-31,0.011111111111111112
2024-07-31,GATE_BLOCK,DWY,2024-07-31,0.011111111111111112
2024-07-31,BUY,ADH,2024-07-31,0.011111111111111112
2024-07-31,BUY,ADI,2024-07-31,0.011111111111111112
2024-07-31,BUY,ALM,2024-07-31,0.011111111111111112
2024-07-31,BUY,ARD,2024-07-31,0.011111111111111112
2024-07-31,BUY,DHO,2024-07-31,0.011111111111111112
2024-07-31,BUY,DYT,2024-07-31,0.011111111111111112
2024-07-31,BUY,MNG,2024-07-31,0.011111111111111112
2024-07-31,BUY,MOX,2024-07-31,0.011111111111111112
2024-07-31,BUY,MUT,2024-07-31,0.011111111111111112
2024-07-31,BUY,RDS,2024-07-31,0.011111111111111112
2024-07-31,BUY,S2M,2024-07-31,0.011111111111111112
2024-07-31,BUY,SID,2024-07-31,0.011111111111111112
2024-07-31,BUY,SMI,2024-07-31,0.011111111111111112
2024-08-31,EARLY_EXIT,MOX,2024-05-31,0.011111111111111112
2024-08-31,EARLY_EXIT,MOX,2024-06-30,0.011111111111111112
2024-08-31,EARLY_EXIT,MOX,2024-07-31,0.011111111111111112
2024-08-31,SELL,ADH,2024-02-29,0.01
2024-08-31,SELL,ADI,2024-02-29,0.01
2024-08-31,SELL,AKT,2024-02-29,0.011666666666666667
2024-08-31,SELL,ARD,2024-02-29,0.01
2024-08-31,SELL,CTM,2024-02-29,0.011666666666666667
2024-08-31,SELL,JET,2024-02-29,0.011666666666666667
2024-08-31,SELL,RDS,2024-02-29,0.01
2024-08-31,SELL,RIS,2024-02-29,0.011666666666666667
2024-08-31,SELL,SID,2024-02-29,0.011666666666666667
2024-08-31,SELL,SMI,2024-02-29,0.011666666666666667
2024-08-31,GATE_BLOCK,ATH,2024-08-31,0.011111111111111112
2024-08-31,GATE_BLOCK,DWY,2024-08-31,0.011111111111111112
2024-08-31,GATE_BLOCK,MOX,2024-08-31,0.011111111111111112
2024-08-31,BUY,ADH,2024-08-31,0.011111111111111112
2024-08-31,BUY,ADI,2024-08-31,0.011111111111111112
2024-08-31,BUY,ALM,2024-08-31,0.011111111111111112
2024-08-31,BUY,ARD,2024-08-31,0.011111111111111112
2024-08-31,BUY,DHO,2024-08-31,0.011111111111111112
2024-08-31,BUY,DYT,2024-08-31,0.011111111111111112
2024-08-31,BUY,MNG,2024-08-31,0.011111111111111112
2024-08-31,BUY,MUT,2024-08-31,0.011111111111111112
2024-08-31,BUY,RDS,2024-08-31,0.011111111111111112
2024-08-31,BUY,S2M,2024-08-31,0.011111111111111112
2024-08-31,BUY,SID,2024-08-31,0.011111111111111112
2024-08-31,BUY,SMI,2024-08-31,0.011111111111111112
2024-09-30,LATE_BUY,ATH,2024-07-31,0.011111111111111112
2024-09-30,LATE_BUY,ATH,2024-08-31,0.011111111111111112
2024-09-30,LATE_BUY,MOX,2024-08-31,0.011111111111111112
2024-09-30,SELL,ADH,2024-03-31,0.011111111111111112
2024-09-30,SELL,ADI,2024-03-31,0.011111111111111112
2024-09-30,SELL,ALM,2024-03-31,0.011111111111111112
2024-09-30,SELL,ARD,2024-03-31,0.011111111111111112
2024-09-30,SELL,DHO,2024-03-31,0.011111111111111112
2024-09-30,SELL,DYT,2024-03-31,0.011111111111111112
2024-09-30,SELL,MNG,2024-03-31,0.011111111111111112
2024-09-30,SELL,MUT,2024-03-31,0.011111111111111112
2024-09-30,SELL,RDS,2024-03-31,0.011111111111111112
2024-09-30,SELL,SID,2024-03-31,0.011111111111111112
2024-09-30,SELL,SMI,2024-03-31,0.011111111111111112
2024-09-30,GATE_BLOCK,DWY,2024-09-30,0.011111111111111112
2024-09-30,BUY,ADH,2024-09-30,0.011111111111111112
2024-09-30,BUY,ADI,2024-09-30,0.011111111111111112
2024-09-30,BUY,ALM,2024-09-30,0.011111111111111112
2024-09-30,BUY,ARD,2024-09-30,0.011111111111111112
2024-09-30,BUY,ATH,2024-09-30,0.011111111111111112
2024-09-30,BUY,DHO,2024-09-30,0.011111111111111112
2024-09-30,BUY,DYT,2024-09-30,0.011111111111111112
2024-09-30,BUY,MNG,2024-09-30,0.011111111111111112
