as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-03-31,1,3,0.0,0.09999999999999999,0.0006599999999999999,-0.0006599999999999999,0,0.9,0,0,0,0
2022-04-30,2,3,0.013928293712327736,0.049999999999999996,0.00032999999999999994,0.013598293712327736,3,0.8,0,0,0,0
2022-05-31,3,3,0.0007416628891019673,0.05,0.00033,0.0004116628891019673,6,0.7,0,0,0,0
2022-06-30,4,3,-0.02263303051842605,0.04999999999999999,0.00032999999999999994,-0.02296303051842605,0,0.6000000000000001,0,0,0,0
2022-07-31,5,3,-0.028146910604974193,0.04999999999999999,0.00032999999999999994,-0.028476910604974193,12,0.5,0,0,0,0
2022-08-31,6,3,0.02488771713539728,0.05000000000000002,0.0003300000000000001,0.02455771713539728,15,0.4,0,0,0,0
2022-09-30,6,3,0.00036128433013870096,0.0,0.0,0.00036128433013870096,0,0.4,0,0,0,0
2022-10-31,6,4,-0.0595261992996889,0.05000000000000001,0.00033000000000000005,-0.0598561992996889,0,0.4,0,0,0,0
2022-11-30,6,5,-0.007672982518812136,0.04999999999999999,0.00032999999999999994,-0.008002982518812136,0,0.3500000000000001,0,0,0,0
2022-12-31,6,5,-0.0048962058760281466,0.04999999999999999,0.00032999999999999994,-0.005226205876028146,18,0.30000000000000004,0,0,0,0
2023-01-31,6,5,0.001779248217616286,0.05,0.00033,0.001449248217616286,18,0.2500000000000001,0,0,0,0
2023-02-28,6,5,0.05576365243682546,0.04999999999999999,0.00032999999999999994,0.055433652436825465,0,0.20000000000000007,0,0,0,0
2023-03-31,6,5,0.007153871323159854,0.04999999999999999,0.00032999999999999994,0.006823871323159854,0,0.20000000000000007,0,0,0,0
2023-04-30,6,20,0.006862406935953068,0.10833333333333332,0.0007149999999999999,0.006147406935953068,18,0.13333333333333341,0,0,0,0
2023-05-31,6,20,0.08513898794464106,0.1333333333333333,0.0008799999999999998,0.08425898794464105,35,0.1166666666666667,0,0,0,0
2023-06-30,6,21,0.053668305152302004,0.13333333333333333,0.00088,0.052788305152302005,52,0.09999999999999998,0,0,0,0
2023-07-31,6,21,0.046214478980044396,0.1333333333333333,0.0008799999999999998,0.0453344789800444,69,0.08333333333333337,0,0,0,0
2023-08-31,6,22,0.02270637127514482,0.13333333333333333,0.00088,0.02182637127514482,0,0.06666666666666676,0,0,0,0
2023-09-30,6,22,0.040879650854249536,0.10833333333333332,0.0007149999999999999,0.040164650854249535,103,1.1102230246251565e-16,0,0,0,0
2023-10-31,6,22,0.03060010818446571,0.016666666666666663,0.00010999999999999998,0.030490108184465712,120,1.1102230246251565e-16,0,0,0,0
2023-11-30,6,21,-0.023524906668718357,0.016666666666666666,0.00011,-0.023634906668718356,0,1.1102230246251565e-16,0,0,0,0
2023-12-31,6,21,-0.011478740875599611,0.0,0.0,-0.011478740875599611,120,1.1102230246251565e-16,0,0,0,0
2024-01-31,6,21,0.0731883867827423,0.0,0.0,0.0731883867827423,120,1.1102230246251565e-16,0,0,0,0
2024-02-29,6,21,0.03445441515146643,0.008333333333333333,5.5e-05,0.03439941515146643,0,1.1102230246251565e-16,0,0,0,0
2024-03-31,6,23,0.03689480637658692,0.024999999999999998,0.00016499999999999997,0.03672980637658692,120,1.1102230246251565e-16,0,0,0,0
2024-04-30,6,24,0.14654924327102736,0.024999999999999998,0.00016499999999999997,0.14638424327102736,120,1.1102230246251565e-16,0,0,0,0
2024-05-31,6,25,0.016367582645748883,0.03333333333333333,0.00022,0.016147582645748882,0,1.1102230246251565e-16,0,0,0,0
2024-06-30,6,25,-0.0008092499198758811,0.024999999999999998,0.00016499999999999997,-0.0009742499198758811,120,1.1102230246251565e-16,0,0,0,0
2024-07-31,6,25,0.09010561529169285,0.016666666666666666,0.00011,0.08999561529169285,120,1.1102230246251565e-16,0,0,0,0
2024-08-31,6,24,0.0956319685879992,0.024999999999999998,0.00016499999999999997,0.0954669685879992,120,1.1102230246251565e-16,0,0,0,0
2024-09-30,6,23,0.05768205213862127,0.024999999999999994,0.00016499999999999997,0.05751705213862127,120,1.1102230246251565e-16,0,0,0,0
2024-10-31,6,22,0.006623618032527515,0.024999999999999998,0.00016499999999999997,0.006458618032527515,0,1.1102230246251565e-16,0,0,0,0
2024-11-30,6,22,0.02270381052632322,0.016666666666666663,0.00010999999999999998,0.02259381052632322,120,1.1102230246251565e-16,0,0,0,0
2024-12-31,6,22,0.01572972487132975,0.016666666666666666,0.00011,0.015619724871329748,120,1.1102230246251565e-16,0,0,0,0
2025-01-31,6,22,0.17877972890752852,0.016666666666666663,0.00010999999999999998,0.17866972890752852,0,1.1102230246251565e-16,0,0,0,0
2025-02-28,6,23,0.007026603443349969,0.016666666666666663,0.00010999999999999998,0.006916603443349969,0,1.1102230246251565e-16,0,0,0,0
2025-03-31,6,26,0.07663600329219306,0.023809523809523794,0.00015714285714285705,0.0764788604350502,120,0.0,0,0,0,0
2025-04-30,6,27,-0.025812257789460193,0.0476190476190476,0.00031428571428571416,-0.026126543503745908,121,0.0,0,0,0,0
2025-05-31,6,28,0.0037220322871338142,0.039682539682539666,0.0002619047619047618,0.0034601275252290524,122,0.0,0,0,0,0
2025-06-30,6,27,0.13016927705576406,0.03174603174603179,0.00020952380952380984,0.12995975324624026,123,1.1102230246251565e-16,0,0,0,0
2025-07-31,6,27,0.02372351482986373,0.03174603174603174,0.00020952380952380946,0.023513991020339922,0,1.1102230246251565e-16,0,0,0,0
2025-08-31,6,25,0.06470371034549044,0.039682539682539666,0.0002619047619047618,0.06444180558358567,125,0.0,0,0,0,0
2025-09-30,6,24,-0.036922635550506615,0.015873015873015872,0.00010476190476190476,-0.03702739745526852,126,0.0,0,0,0,0
2025-10-31,6,25,0.051227072660290564,0.023809523809523808,0.00015714285714285713,0.05106992980314771,0,0.0,0,0,0,0
2025-11-30,6,24,-0.047517180846290065,0.023809523809523808,0.00015714285714285713,-0.04767432370343292,126,0.0,0,0,0,0
2025-12-31,6,26,-0.029086085375003255,0.02272727272727272,0.00014999999999999996,-0.029236085375003256,126,0.0,0,0,0,0
2026-01-31,6,26,-0.019653485047093237,0.03787878787878787,0.00024999999999999995,-0.019903485047093238,127,0.0,0,0,0,0
2026-02-28,6,26,-0.022879562914641556,0.030303030303030297,0.00019999999999999996,-0.023079562914641555,128,0.0,0,0,0,0
2026-03-31,6,29,-0.056604237554463636,0.06818181818181818,0.00045,-0.057054237554463635,129,0.0,0,0,0,0
2026-04-30,6,30,0.06344139066106454,0.053030303030303025,0.00034999999999999994,0.06309139066106453,23,0.0,0,0,0,0
2026-05-31,6,30,-0.007712086953252995,0.053030303030303025,0.00034999999999999994,-0.008062086953252995,131,0.0,0,0,0,0
